Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total_Bathrooms,Total_Porch_SF,Lot Area_Log,SalePrice_Log
2426,528228545,120,5,43.0,3010,3,3,4,0,2,4,2,7,5,2005,2006,1,13,1,16.0,4,3,2,4,3,0,2,16.0,6,0.0,1232.0,1248.0,5,1,4,1248,0,0,1248,0.0,0.0,2,0,2,1,4,5,7,0,1,2005.0,0,2.0,2,108,0,0,0,0,0,0,3,2006,6,5,167240,2.0,0,8.010027528481734,12.027191164883384
2427,528228550,120,5,43.0,3010,3,3,4,0,2,4,2,7,5,2005,2006,1,13,1,14.0,4,3,2,4,3,1,2,16.0,6,0.0,1126.0,1142.0,5,1,4,1142,0,0,1142,0.0,0.0,2,0,2,1,4,6,7,0,1,2005.0,0,2.0,2,90,0,0,0,0,0,0,6,2006,6,5,156820,2.0,0,8.010027528481734,11.962860306502243
2428,528228565,120,5,43.0,3013,3,3,4,0,2,4,2,7,5,2005,2005,1,13,1,145.0,4,3,2,4,3,1,2,16.0,6,0.0,1346.0,1362.0,5,1,4,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,7,1,1,2005.0,0,2.0,2,142,20,0,0,0,0,0,4,2006,9,4,213490,2.0,20,8.01102337918644,12.271349956195543
2429,528228575,120,5,53.0,3982,3,3,4,0,2,4,2,8,5,2006,2006,3,13,3,0.0,4,3,2,4,4,0,2,1154.0,6,0.0,366.0,1520.0,5,1,4,1567,0,0,1567,1.0,0.0,2,0,1,1,5,7,7,1,1,2006.0,0,3.0,2,312,0,0,0,0,0,0,10,2006,6,5,264561,3.0,0,8.289790583181643,12.485830907348902
2430,528228580,120,5,53.0,4045,3,3,4,0,2,4,2,7,5,2006,2006,3,13,1,45.0,4,3,2,4,3,0,2,1070.0,6,0.0,286.0,1356.0,5,1,4,1500,0,0,1500,1.0,0.0,2,0,2,1,4,6,7,1,1,2006.0,0,3.0,2,161,20,0,0,0,0,0,10,2006,6,5,246578,3.0,20,8.305484017727691,12.415437707935368
2431,528231050,60,5,60.0,21930,2,3,4,8,6,0,5,5,5,2005,2005,1,13,3,0.0,4,3,2,4,4,0,6,0.0,6,0.0,732.0,732.0,5,1,4,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,7,1,3,2005.0,0,2.0,2,100,40,0,0,0,0,0,7,2006,9,4,192140,2.5,40,9.995656440007505,12.165984756488543
2432,528235050,60,5,64.0,7861,0,3,4,8,2,0,5,6,5,2002,2003,1,13,3,0.0,4,3,2,4,3,3,2,457.0,6,0.0,326.0,783.0,5,1,4,807,702,0,1509,1.0,0.0,2,1,3,1,4,7,7,1,1,2002.0,0,2.0,2,100,75,0,0,0,0,0,6,2006,9,4,183200,3.5,75,8.969796305981806,12.118339189722553
2433,528235130,60,5,74.0,9056,0,3,4,8,2,0,5,8,5,2004,2004,1,13,3,0.0,4,3,2,5,4,0,6,0.0,6,0.0,707.0,707.0,5,1,4,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,7,1,1,2004.0,0,2.0,2,100,35,0,0,0,0,0,10,2006,9,4,178000,2.5,35,9.111293218374948,12.08954444723597
2434,528235190,60,5,59.0,9171,0,3,4,8,2,0,5,7,5,2004,2005,1,13,3,0.0,4,3,2,4,3,0,6,0.0,6,0.0,848.0,848.0,5,1,4,848,750,0,1598,0.0,0.0,2,1,3,1,4,7,7,1,1,2004.0,0,2.0,2,100,48,0,0,0,0,0,7,2006,9,4,201490,2.5,48,9.123910643977794,12.213499994358957
2435,528240080,60,5,106.0,11194,0,3,0,8,2,0,5,8,5,2000,2000,1,13,1,40.0,4,3,2,4,3,3,6,0.0,6,0.0,1406.0,1406.0,5,1,4,1454,482,0,1936,0.0,0.0,2,1,3,1,4,7,7,1,1,2000.0,2,2.0,2,188,124,0,0,0,0,0,11,2006,9,4,230500,2.5,124,9.323222529032854,12.348010479804223
2436,528250060,60,5,63.0,7875,3,3,4,8,2,0,5,7,5,2003,2003,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,783.0,783.0,5,1,4,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,7,1,1,2003.0,0,2.0,2,0,75,0,0,0,0,0,7,2006,9,4,180000,2.5,75,8.971575439759016,12.100717685412471
2437,528275060,60,5,64.0,8121,0,3,4,8,2,0,5,6,5,2000,2000,1,13,3,0.0,3,3,2,4,3,3,6,0.0,6,0.0,953.0,953.0,5,1,4,953,711,0,1664,0.0,0.0,2,1,3,1,3,7,7,1,1,2000.0,2,2.0,2,100,40,0,0,0,0,0,1,2006,9,4,172400,2.5,40,9.002331708246244,12.057578437658945
2438,528275080,60,5,64.0,8658,0,3,4,8,2,0,5,6,5,2000,2000,1,13,3,0.0,3,3,2,4,3,3,0,732.0,6,0.0,250.0,982.0,5,1,4,1008,881,0,1889,0.0,0.0,2,1,3,1,3,9,7,1,1,2000.0,0,2.0,2,0,0,0,0,0,0,0,4,2006,9,4,215000,2.5,0,9.066354521447801,12.278397958261774
2439,528280100,60,5,64.0,11214,0,3,0,8,2,0,5,7,5,1998,1999,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,930.0,930.0,4,1,4,956,930,0,1886,0.0,0.0,2,1,4,1,4,10,7,1,1,1998.0,0,2.0,2,89,0,0,0,0,0,0,7,2006,9,4,199900,2.5,0,9.32500744695431,12.20557752297723
2440,528290140,60,5,58.0,10852,0,3,4,8,6,0,5,6,5,2000,2000,1,13,3,0.0,3,3,2,4,3,3,2,786.0,6,0.0,173.0,959.0,5,1,4,959,712,0,1671,1.0,0.0,2,1,3,1,3,7,7,1,1,2000.0,0,2.0,2,0,38,0,0,0,0,0,2,2006,9,4,173000,3.5,38,9.292196818446016,12.06105265381003
2441,528292080,60,5,64.0,12104,0,3,3,8,2,0,5,7,5,2006,2006,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,1035.0,1035.0,4,1,4,1082,1240,0,2322,0.0,0.0,3,1,4,1,4,8,7,0,1,2006.0,2,3.0,2,400,45,0,0,0,0,0,8,2006,6,5,287602,3.5,45,9.40137386937216,12.569336335929005
2442,528294070,60,5,66.0,8738,0,3,4,8,2,0,5,7,5,1999,1999,1,13,1,302.0,4,3,2,4,3,3,6,0.0,6,0.0,975.0,975.0,5,1,4,1005,1286,0,2291,0.0,0.0,2,1,4,1,4,8,7,1,3,1999.0,0,2.0,2,192,0,0,0,0,0,0,2,2006,9,4,230000,2.5,0,9.075551045627543,12.345838935721968
2443,528315030,60,5,82.0,9452,3,3,4,18,2,0,5,8,5,1997,1998,1,13,1,423.0,4,3,2,4,3,3,2,1074.0,6,0.0,322.0,1396.0,5,1,4,1407,985,0,2392,1.0,0.0,2,1,3,1,4,7,7,1,1,1997.0,0,3.0,2,0,70,0,0,0,0,0,6,2006,9,4,348000,3.5,70,9.154087430425385,12.759960632315702
2444,528315070,60,5,84.0,9660,0,3,4,18,2,0,5,8,5,1998,1998,1,13,1,242.0,4,3,2,4,3,3,2,791.0,6,0.0,253.0,1044.0,5,1,4,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,7,1,1,1998.0,0,3.0,2,210,31,0,0,0,0,0,2,2006,9,4,286000,3.5,31,9.17585244151751,12.563750586299374
2445,528315080,60,5,83.0,9545,3,3,0,18,2,0,5,8,5,2000,2000,1,13,1,322.0,4,3,2,4,3,2,2,505.0,6,0.0,655.0,1160.0,5,1,4,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,7,1,3,2000.0,2,3.0,2,0,50,0,0,0,0,0,6,2006,9,4,300000,3.5,50,9.163877497565842,12.611541086966115
2446,528320060,60,5,118.0,35760,0,3,1,18,2,0,5,10,5,1995,1996,3,6,1,1378.0,4,4,2,5,3,1,2,1387.0,6,0.0,543.0,1930.0,5,1,4,1831,1796,0,3627,1.0,0.0,3,1,4,1,4,10,7,1,1,1995.0,0,3.0,2,361,76,0,0,0,0,0,7,2006,9,4,625000,4.5,76,10.484613193102275,13.345508528717259
2447,528327010,60,5,89.0,9233,0,3,4,18,2,0,5,9,5,2000,2000,1,13,1,877.0,4,3,2,5,3,0,2,1182.0,6,0.0,358.0,1540.0,5,1,4,1540,1315,0,2855,1.0,0.0,2,1,4,1,5,9,7,1,1,2000.0,2,3.0,2,247,55,0,0,0,0,0,3,2006,9,4,405000,3.5,55,9.130647603066935,12.91164481522143
2448,528344060,60,5,78.0,12011,0,3,1,18,2,0,5,8,5,1998,1998,1,13,1,530.0,4,3,2,4,3,0,2,956.0,6,0.0,130.0,1086.0,5,1,4,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,7,1,1,1998.0,2,2.0,2,208,75,0,0,374,0,0,6,2006,9,4,280000,3.5,449,9.39366142910322,12.54254845357358
2449,528348010,60,5,93.0,12090,3,3,0,18,2,0,5,8,5,1998,1998,3,13,1,650.0,4,3,2,4,3,3,6,0.0,6,0.0,1141.0,1141.0,4,1,4,1165,1098,0,2263,0.0,0.0,2,1,4,1,4,10,7,1,3,1998.0,0,2.0,2,144,123,0,0,0,0,0,7,2006,9,0,258000,2.5,123,9.400216653174247,12.460718739865236
2450,528358030,60,5,83.0,10019,0,3,4,18,2,0,5,8,5,1995,1995,3,13,1,397.0,4,3,2,4,3,3,0,527.0,6,0.0,815.0,1342.0,5,1,4,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,7,1,1,1995.0,2,3.0,2,307,169,168,0,0,0,0,6,2006,9,4,350000,2.5,337,9.212338374638856,12.765691290604371
2451,528360050,60,5,114.0,17242,0,3,4,18,2,0,5,9,5,1993,1994,3,8,1,738.0,4,4,2,5,3,1,5,292.0,2,1393.0,48.0,1733.0,5,1,4,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,7,1,1,1993.0,2,3.0,2,870,86,0,0,210,0,0,5,2006,9,4,584500,4.5,296,9.755161543000131,13.278513770756783
2452,528363070,60,5,89.0,10236,0,3,4,18,2,0,5,8,5,1994,1995,1,13,1,501.0,4,3,2,4,3,1,2,380.0,1,168.0,742.0,1290.0,5,1,4,1305,1189,0,2494,1.0,0.0,2,1,4,1,4,9,7,1,1,1994.0,0,3.0,2,200,95,0,0,0,0,0,6,2006,9,4,321000,3.5,95,9.233763886919771,12.679199517372098
2453,528365090,60,5,92.0,10120,3,3,4,18,2,0,5,8,5,1994,1994,3,13,1,391.0,4,3,2,4,3,3,2,740.0,6,0.0,425.0,1165.0,5,1,4,1203,1323,0,2526,1.0,0.0,2,1,4,1,4,8,7,1,1,1994.0,2,3.0,2,309,78,0,0,0,0,0,12,2006,9,4,290000,3.5,78,9.222367752188902,12.577639650232573
2454,528366040,60,5,89.0,12585,0,3,4,18,2,0,5,8,5,1993,1993,1,6,1,420.0,4,3,2,4,3,3,3,247.0,2,1039.0,0.0,1286.0,5,1,4,1565,1234,0,2799,1.0,0.0,2,1,3,1,4,8,7,1,1,1993.0,0,3.0,2,432,136,0,0,0,0,0,10,2006,9,4,315000,3.5,136,9.440340364086879,12.660331092405906
2455,528429060,60,5,75.0,12447,0,3,4,24,6,0,5,8,5,2005,2006,1,5,4,192.0,4,3,2,4,4,3,6,0.0,6,0.0,1100.0,1100.0,5,1,4,1116,848,0,1964,0.0,0.0,2,1,3,1,4,8,7,1,3,2005.0,0,2.0,2,200,70,0,0,0,0,0,1,2006,6,5,252000,2.5,70,9.429315246418174,12.437188334739655
2456,528429100,20,5,49.0,15218,0,3,1,24,6,0,2,8,5,2006,2006,1,13,3,0.0,4,3,2,5,4,3,2,1562.0,6,0.0,108.0,1670.0,5,1,4,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,7,1,1,2006.0,2,3.0,2,0,240,200,0,0,0,0,9,2006,6,5,336820,3.5,440,9.6302999262348,12.727306910950475
2457,528429120,20,5,49.0,20896,1,3,1,24,6,0,2,8,5,2005,2006,1,13,3,0.0,4,3,2,5,3,2,2,1721.0,6,0.0,356.0,2077.0,5,1,4,2097,0,0,2097,1.0,0.0,1,1,1,1,5,8,7,1,1,2005.0,0,3.0,2,192,267,0,0,0,0,0,1,2006,6,5,423000,2.5,267,9.947360886980098,12.955129822091815
2458,528429130,20,5,85.0,10182,0,3,1,24,8,0,2,8,5,2006,2006,3,13,4,420.0,4,3,2,5,3,2,2,1220.0,6,0.0,440.0,1660.0,5,1,4,1660,0,0,1660,1.0,0.0,2,0,3,1,4,8,7,1,1,2006.0,2,2.0,2,322,50,0,0,0,0,0,5,2006,6,5,290000,3.0,50,9.228474942171665,12.577639650232573
2459,528439030,20,5,73.0,8688,3,3,4,24,2,0,2,7,5,2005,2005,1,13,1,228.0,4,3,2,4,3,0,6,0.0,6,0.0,1616.0,1616.0,5,1,4,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,7,0,1,2005.0,2,3.0,2,208,59,0,0,0,0,0,4,2006,9,4,232000,2.0,59,9.069813136839207,12.354496960983985
2460,528445010,20,5,85.0,10936,3,3,0,24,1,0,2,8,5,2006,2006,1,13,1,60.0,4,3,2,4,3,3,6,0.0,6,0.0,1504.0,1504.0,5,1,4,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,7,0,1,2006.0,0,2.0,2,144,0,0,0,0,0,0,9,2006,6,5,199000,2.0,0,9.299906815335225,12.201065128819632
2461,528456200,20,2,72.0,8640,3,3,4,24,2,0,2,8,5,2006,2006,1,13,3,0.0,4,3,2,4,3,3,2,24.0,6,0.0,1254.0,1278.0,5,1,4,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,7,0,1,2006.0,2,2.0,2,0,60,0,0,0,0,0,10,2006,6,5,198600,2.0,60,9.0642735958414,12.19905306582726
2462,528477010,60,2,100.0,13162,3,3,0,24,1,0,5,9,5,2006,2006,1,13,3,0.0,4,3,2,5,3,3,2,1836.0,6,0.0,200.0,2036.0,5,1,4,2036,604,0,2640,1.0,0.0,3,1,3,1,5,11,7,1,1,2006.0,2,3.0,2,0,265,0,0,0,0,0,11,2006,6,5,405749,4.5,265,9.485165142425407,12.913492485376837
2463,528477030,20,2,81.0,11216,3,3,4,24,2,0,2,8,5,2006,2006,1,13,3,0.0,4,3,2,4,4,3,6,0.0,6,0.0,1489.0,1489.0,5,1,4,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,7,1,1,2006.0,2,2.0,2,0,140,0,0,0,0,0,6,2006,6,5,232600,2.0,140,9.325185763645223,12.357079818283598
2464,528480070,60,2,84.0,10728,3,3,4,24,2,0,5,8,5,2006,2006,1,13,3,0.0,4,3,2,4,3,2,6,0.0,6,0.0,1095.0,1095.0,4,1,4,1095,844,0,1939,0.0,0.0,2,1,3,1,4,8,7,1,1,2006.0,2,3.0,2,192,51,0,0,0,0,0,8,2006,6,5,266000,2.5,51,9.280705634636746,12.491255347155265
2465,528480100,60,2,65.0,8125,3,3,4,24,2,0,5,7,5,2005,2006,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,756.0,756.0,5,1,4,756,797,0,1553,0.0,0.0,2,1,3,1,4,6,7,0,1,2005.0,2,2.0,2,0,45,0,0,0,0,0,3,2006,6,5,186500,2.5,45,9.002824076547672,12.136191879981927
2466,528480110,60,2,65.0,8125,3,3,4,24,2,0,5,6,5,2005,2005,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,858.0,858.0,5,1,4,858,858,0,1716,0.0,0.0,2,1,3,1,4,7,7,0,1,2005.0,2,2.0,2,0,53,0,0,0,0,0,2,2006,9,4,200825,2.5,53,9.002824076547672,12.210194140489344
2467,528480150,60,2,65.0,8125,3,3,4,24,2,0,5,7,5,2006,2006,1,13,3,0.0,4,3,2,4,4,3,6,0.0,6,0.0,770.0,770.0,5,1,4,778,798,0,1576,0.0,0.0,2,1,3,1,4,6,7,0,1,2006.0,2,2.0,2,0,50,0,0,0,0,0,8,2006,6,5,197000,2.5,50,9.002824076547672,12.190964083849375
2468,528488110,20,2,60.0,7200,3,3,4,24,2,0,2,6,5,2006,2006,1,13,4,68.0,4,3,2,4,3,3,2,905.0,6,0.0,357.0,1262.0,4,1,4,1262,0,0,1262,0.0,0.0,2,0,2,1,4,5,7,0,1,2006.0,0,2.0,2,0,120,0,0,0,0,0,5,2006,6,5,185000,2.0,120,8.881975184248867,12.128116509451258
2469,528488120,20,2,62.0,7500,3,3,4,24,2,0,2,7,5,2005,2005,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,1257.0,1257.0,5,1,4,1266,0,0,1266,0.0,0.0,2,0,3,1,4,6,7,1,1,2005.0,3,2.0,2,38,144,0,0,0,0,0,4,2006,9,4,176000,2.0,144,8.922791623969637,12.07824495582233
2470,528488130,20,2,60.0,7200,3,3,4,24,2,0,2,7,5,2006,2006,1,13,3,0.0,4,3,2,4,4,3,6,0.0,6,0.0,1293.0,1293.0,5,1,4,1301,0,0,1301,1.0,0.0,2,0,2,1,4,5,7,1,1,2006.0,2,2.0,2,216,121,0,0,0,0,0,8,2006,6,5,187750,3.0,121,8.881975184248867,12.142871895843887
2471,531363080,20,5,74.0,7733,0,3,4,23,2,0,2,6,5,2005,2005,1,13,3,0.0,3,3,2,3,3,2,2,24.0,6,0.0,1118.0,1142.0,5,1,4,1142,0,0,1142,0.0,0.0,1,1,3,1,4,5,7,0,6,0.0,1,0.0,2,4,50,0,0,0,0,0,1,2006,9,4,139500,1.5,50,8.953381472167242,11.845827048676645
2472,531367010,20,5,91.0,11024,0,3,0,23,2,0,2,7,5,2005,2006,1,13,1,118.0,4,3,2,4,3,0,6,0.0,6,0.0,1400.0,1400.0,5,1,4,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,7,0,1,2005.0,2,2.0,2,144,55,0,0,0,0,0,10,2006,6,5,186800,2.0,55,9.307920700315046,12.137799158081608
2473,531375060,20,5,63.0,13072,3,3,4,23,5,0,2,6,5,2005,2006,1,13,3,0.0,3,3,2,4,3,3,6,0.0,6,0.0,1131.0,1131.0,5,1,4,1131,0,0,1131,0.0,0.0,1,1,3,1,4,6,7,0,6,0.0,1,0.0,2,0,39,0,0,0,0,0,3,2006,6,5,132000,1.5,39,9.47830431356186,11.790564777297387
2474,531375070,20,5,63.0,13072,3,3,4,23,5,0,2,6,5,2005,2005,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,1141.0,1141.0,5,1,4,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,7,0,5,2005.0,3,2.0,2,0,0,0,0,0,0,0,3,2006,9,0,142500,1.5,0,9.47830431356186,11.86710429621008
2475,531375100,20,5,63.0,13072,3,3,4,23,5,0,2,6,5,2004,2004,1,13,3,0.0,3,3,2,4,3,3,0,941.0,6,0.0,217.0,1158.0,5,1,4,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,7,0,5,2006.0,3,2.0,2,0,50,0,0,0,0,0,5,2006,6,5,158000,2.5,50,9.47830431356186,11.970356641102999
2476,531376030,60,5,65.0,7800,3,3,4,23,2,0,5,7,5,2005,2005,1,13,1,172.0,4,3,2,4,3,3,6,0.0,6,0.0,891.0,891.0,5,1,4,891,795,0,1686,0.0,0.0,2,1,3,1,4,8,7,0,1,2005.0,0,2.0,2,144,101,0,0,0,0,0,4,2006,9,4,184000,2.5,101,8.962007209588313,12.122696471358964
2477,531376050,60,5,74.0,7632,0,3,4,23,2,0,5,7,5,2005,2005,1,13,1,96.0,4,3,2,4,3,3,6,0.0,6,0.0,784.0,784.0,5,1,4,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,7,0,1,2005.0,2,2.0,2,100,77,0,0,0,0,0,3,2006,9,4,184900,2.5,77,8.94023623179847,12.127575825689417
2478,531379030,60,5,70.0,8304,0,3,4,23,2,0,5,6,5,1997,1998,1,13,3,0.0,3,3,2,4,3,3,6,0.0,6,0.0,941.0,941.0,5,1,4,941,896,0,1837,0.0,0.0,2,1,3,1,3,7,7,0,1,1997.0,2,2.0,2,150,165,0,0,0,0,0,7,2006,9,4,187000,2.5,165,9.024613022047395,12.138869243416009
2479,531450040,60,5,65.0,7153,3,3,4,23,2,0,5,6,5,1992,1992,1,13,3,0.0,4,4,2,4,3,3,0,387.0,6,0.0,374.0,761.0,5,1,4,810,793,0,1603,0.0,0.0,2,1,3,1,4,7,7,0,1,1992.0,2,2.0,2,0,124,0,0,0,0,0,7,2006,9,4,175900,2.5,124,8.875426919818963,12.077676615757813
2480,531451290,60,5,70.0,9370,1,3,4,23,2,0,5,6,5,1992,1993,1,6,3,0.0,4,3,2,4,3,3,0,758.0,6,0.0,78.0,836.0,5,1,4,844,887,0,1731,1.0,0.0,2,1,3,1,4,7,7,0,1,1992.0,2,2.0,2,307,85,0,0,224,0,3000,10,2006,9,3,248500,3.5,309,9.145375093123823,12.423202148655593
2481,531452080,120,5,50.0,7175,3,3,4,23,2,4,2,6,5,1990,1991,1,9,3,0.0,4,3,2,4,3,3,2,904.0,6,0.0,494.0,1398.0,4,1,4,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,7,0,1,1990.0,2,2.0,2,0,46,0,0,0,0,0,7,2006,9,4,172000,3.0,46,8.878497403738631,12.055255569732177
2482,531452100,120,5,50.0,7175,3,3,4,23,2,4,2,6,5,1991,1991,1,9,3,0.0,4,3,2,4,3,3,2,278.0,6,0.0,939.0,1217.0,4,1,4,1217,0,0,1217,0.0,0.0,2,0,2,1,4,5,7,0,1,1991.0,2,2.0,2,0,64,0,0,0,0,0,6,2006,9,4,151000,2.0,64,8.878497403738631,11.92504173829169
2483,531452210,60,5,67.0,9019,0,3,4,23,5,0,5,6,5,1994,1994,1,13,3,0.0,3,3,2,4,3,3,0,274.0,6,0.0,362.0,636.0,5,1,4,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,7,0,1,1994.0,0,2.0,2,0,40,0,0,0,0,0,7,2006,9,4,150000,2.5,40,9.10719961305667,11.918397239722838
2484,531478010,20,4,67.0,8900,3,3,4,23,2,0,2,4,4,1966,1966,1,6,3,0.0,3,3,1,3,3,3,5,1056.0,6,0.0,0.0,1056.0,3,1,4,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,7,0,5,1966.0,3,1.0,2,0,42,0,0,0,0,0,11,2006,9,4,107000,2.0,42,9.093918908958932,11.580593459194764
2485,531479030,20,4,60.0,7800,3,3,0,23,2,0,2,5,5,1965,1965,1,13,3,0.0,3,3,1,3,3,3,1,641.0,6,0.0,187.0,828.0,4,1,4,965,0,0,965,1.0,0.0,1,0,3,1,3,6,7,0,5,1979.0,3,1.0,2,421,0,0,0,0,0,0,7,2006,9,0,119900,2.0,0,8.962007209588313,11.694421681264394
2486,532351060,20,5,70.0,9100,3,3,4,22,5,0,2,5,4,1962,1962,3,14,1,51.0,3,3,1,3,3,3,3,36.0,6,0.0,952.0,988.0,5,1,4,988,0,0,988,1.0,0.0,1,0,3,1,3,6,7,0,5,1977.0,3,2.0,2,0,0,0,0,0,0,0,7,2006,9,4,129500,2.0,0,9.116139576577355,11.771443882099637
2487,532351090,90,6,70.0,9100,3,3,4,22,5,2,2,5,5,1963,1963,1,6,1,336.0,3,3,1,3,3,3,5,1332.0,6,0.0,396.0,1728.0,3,1,4,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,7,0,5,1963.0,3,2.0,2,0,0,0,0,0,0,0,11,2006,4,0,125000,3.0,0,9.116139576577355,11.736077016252437
2488,532351150,90,6,68.0,8927,3,3,4,22,5,2,0,6,6,1977,1977,1,13,3,0.0,3,4,1,0,0,4,4,0.0,4,0.0,0.0,0.0,3,1,4,1286,368,0,1654,0.0,0.0,2,0,4,2,3,10,7,0,1,1977.0,2,2.0,2,0,0,0,0,0,0,0,8,2006,9,4,119500,2.0,0,9.096947684621092,11.691080018519527
2489,532353030,20,5,72.0,9240,0,3,4,22,2,0,2,5,6,1962,2002,3,6,3,0.0,3,3,1,3,3,3,1,612.0,6,0.0,252.0,864.0,4,1,4,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,2,1,5,1972.0,3,2.0,2,161,0,0,0,0,0,0,3,2006,9,4,144000,1.0,0,9.13140538388804,11.87757552297847
2490,532353180,80,5,88.0,8471,0,3,0,22,2,0,7,6,7,1977,1995,1,6,1,46.0,3,3,1,4,4,0,0,506.0,6,0.0,0.0,506.0,3,1,4,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,7,1,1,1978.0,3,2.0,2,292,12,0,0,0,0,0,7,2006,9,4,151000,2.0,12,9.044521887281242,11.92504173829169
2491,532376080,20,5,72.0,9308,0,3,1,22,7,0,2,5,5,1965,1965,1,6,3,0.0,3,3,1,3,3,3,5,554.0,6,0.0,430.0,984.0,3,1,4,984,0,0,984,0.0,0.0,1,0,3,1,3,5,7,0,1,1965.0,3,1.0,2,0,0,0,0,0,0,0,7,2006,9,4,126000,1.0,0,9.13873695311649,11.744045122410057
2492,532376180,20,5,65.0,8450,3,3,4,22,5,0,2,5,6,1968,1968,1,9,1,90.0,3,3,1,3,3,3,1,162.0,5,270.0,450.0,882.0,3,1,4,909,0,0,909,0.0,0.0,1,0,3,1,3,5,7,0,1,1968.0,3,1.0,2,0,155,0,0,0,0,0,11,2006,0,4,116000,1.0,155,9.042040056544483,11.661354090741
2493,532376250,20,5,72.0,8638,0,3,4,22,5,0,2,5,6,1963,1963,1,6,3,0.0,3,3,2,3,3,3,0,181.0,6,0.0,744.0,925.0,4,1,4,925,0,0,925,1.0,0.0,1,0,2,1,3,5,7,0,5,1990.0,3,2.0,2,203,74,0,0,0,0,0,10,2006,9,4,133500,2.0,74,9.064042114358884,11.80186424743109
2494,532378050,20,5,72.0,13052,0,3,1,22,2,0,2,5,6,1965,1965,1,6,3,0.0,3,3,1,3,3,3,5,712.0,6,0.0,312.0,1024.0,3,1,4,1024,0,0,1024,0.0,0.0,1,1,3,1,3,5,7,0,1,1965.0,3,1.0,2,0,0,0,0,0,0,0,1,2006,9,4,120875,1.5,0,9.47677327138879,11.702520505730682
2495,532378070,20,5,72.0,13526,0,3,1,22,2,0,2,5,6,1965,1965,3,6,1,114.0,3,3,1,3,3,3,1,560.0,3,375.0,0.0,935.0,3,1,4,935,0,0,935,1.0,0.0,1,0,3,1,3,5,7,0,1,1965.0,3,1.0,2,180,0,0,0,0,0,0,11,2006,9,4,137000,2.0,0,9.512442967089195,11.827743504053695
2496,532378130,20,5,72.0,8020,0,3,4,22,2,0,2,5,6,1964,1964,1,6,3,0.0,3,3,1,3,3,3,0,644.0,6,0.0,268.0,912.0,3,0,4,912,0,0,912,0.0,0.0,1,0,3,1,3,6,7,0,6,0.0,1,0.0,2,0,0,0,0,0,0,0,4,2006,9,4,124000,1.0,0,8.989818381366925,11.728044909070785
